OBS_DT,RADIATION,TEMPERATURE,PRESSURE,HUMIDITY,WIND_DIRECTION,WIND_SPEED,TIME_SUNRISE,TIME_SUNSET
2022-10-11 22:50:23,1.25,51.0,30.47,80.0,150.63,5.62,06:16:00,18:03:00
2022-10-11 22:45:18,1.23,51.0,30.47,78.0,160.41,3.37,06:16:00,18:03:00
2022-10-11 22:40:20,1.24,51.0,30.47,81.0,179.6,3.37,06:16:00,18:03:00
2022-10-11 22:35:21,1.23,51.0,30.47,80.0,162.49,5.62,06:16:00,18:03:00
2022-10-11 22:30:24,1.21,51.0,30.47,78.0,194.26,4.5,06:16:00,18:03:00
2022-10-11 22:25:22,1.24,51.0,30.47,80.0,172.4,7.87,06:16:00,18:03:00
2022-10-11 22:20:21,1.24,51.0,30.47,80.0,172.6,5.62,06:16:00,18:03:00
2022-10-11 22:15:21,1.25,51.0,30.47,80.0,182.64,6.75,06:16:00,18:03:00
2022-10-11 22:10:21,1.24,51.0,30.47,82.0,177.04,6.75,06:16:00,18:03:00
2022-10-11 22:05:23,1.25,51.0,30.47,82.0,171.64,9.0,06:16:00,18:03:00
2022-10-11 22:00:18,1.24,51.0,30.47,79.0,171.25,6.75,06:16:00,18:03:00
2022-10-11 21:55:21,1.25,51.0,30.48,77.0,171.71,4.5,06:16:00,18:03:00
2022-10-11 21:50:24,1.25,51.0,30.48,76.0,156.28,6.75,06:16:00,18:03:00
2022-10-11 21:45:23,1.25,51.0,30.48,75.0,181.27,7.87,06:16:00,18:03:00
2022-10-11 21:40:22,1.21,51.0,30.48,74.0,170.26,7.87,06:16:00,18:03:00
2022-10-11 21:35:21,1.23,51.0,30.48,71.0,155.53,9.0,06:16:00,18:03:00
2022-10-11 21:30:20,1.23,51.0,30.48,74.0,182.86,5.62,06:16:00,18:03:00
2022-10-11 21:25:24,1.24,51.0,30.48,74.0,158.81,6.75,06:16:00,18:03:00
2022-10-11 21:20:23,1.24,51.0,30.48,72.0,169.62,6.75,06:16:00,18:03:00
2022-10-11 21:15:24,1.24,52.0,30.48,71.0,167.57,4.5,06:16:00,18:03:00
2022-10-11 21:10:22,1.23,52.0,30.48,74.0,180.31,4.5,06:16:00,18:03:00
2022-10-11 21:05:24,1.27,52.0,30.48,74.0,175.55,6.75,06:16:00,18:03:00
2022-10-11 21:00:20,1.23,52.0,30.48,70.0,169.04,4.5,06:16:00,18:03:00
2022-10-11 20:55:20,1.23,52.0,30.47,72.0,156.33,6.75,06:16:00,18:03:00
2022-10-11 20:50:21,1.25,52.0,30.47,75.0,185.68,9.0,06:16:00,18:03:00
2022-10-11 20:45:23,1.24,52.0,30.47,77.0,180.17,5.62,06:16:00,18:03:00
2022-10-11 20:40:24,1.25,52.0,30.47,79.0,158.12,3.37,06:16:00,18:03:00
2022-10-11 20:35:19,1.25,52.0,30.47,82.0,125.42,2.25,06:16:00,18:03:00
2022-10-11 20:30:20,1.21,52.0,30.47,85.0,127.41,2.25,06:16:00,18:03:00
2022-10-11 20:25:21,1.24,52.0,30.47,89.0,144.75,5.62,06:16:00,18:03:00
2022-10-11 20:20:22,1.23,52.0,30.47,90.0,148.48,4.5,06:16:00,18:03:00
2022-10-11 20:15:24,1.24,52.0,30.46,90.0,175.72,3.37,06:16:00,18:03:00
2022-10-11 20:10:20,1.23,52.0,30.46,90.0,157.29,3.37,06:16:00,18:03:00
2022-10-11 20:05:22,1.27,52.0,30.46,92.0,147.83,1.12,06:16:00,18:03:00
2022-10-11 20:00:21,1.23,52.0,30.46,91.0,163.97,3.37,06:16:00,18:03:00
2022-10-11 19:55:19,1.26,52.0,30.46,90.0,170.15,4.5,06:16:00,18:03:00
2022-10-11 19:50:19,1.24,53.0,30.46,89.0,170.19,4.5,06:16:00,18:03:00
2022-10-11 19:45:21,1.24,53.0,30.46,86.0,175.89,5.62,06:16:00,18:03:00
2022-10-11 19:40:18,1.26,53.0,30.46,80.0,129.96,2.25,06:16:00,18:03:00
2022-10-11 19:35:24,1.28,54.0,30.46,81.0,28.4,3.37,06:16:00,18:03:00
2022-10-11 19:30:23,1.27,54.0,30.46,83.0,98.97,1.12,06:16:00,18:03:00
2022-10-11 19:25:20,1.23,54.0,30.45,82.0,133.67,3.37,06:16:00,18:03:00
2022-10-11 19:20:23,1.22,54.0,30.45,89.0,76.45,2.25,06:16:00,18:03:00
2022-10-11 19:15:23,1.21,54.0,30.45,90.0,27.95,3.37,06:16:00,18:03:00
2022-10-11 19:10:27,1.22,54.0,30.45,89.0,116.01,3.37,06:16:00,18:03:00
2022-10-11 19:05:25,1.25,54.0,30.45,89.0,113.63,1.12,06:16:00,18:03:00
2022-10-11 19:00:22,1.26,55.0,30.45,88.0,114.4,2.25,06:16:00,18:03:00
2022-10-11 18:55:19,1.27,55.0,30.44,88.0,114.29,2.25,06:16:00,18:03:00
2022-10-11 18:50:23,1.27,55.0,30.44,87.0,114.0,1.12,06:16:00,18:03:00
2022-10-11 18:45:19,1.24,56.0,30.44,87.0,89.61,1.12,06:16:00,18:03:00
2022-10-11 18:40:23,1.26,56.0,30.44,88.0,78.8,1.12,06:16:00,18:03:00
2022-10-11 18:35:23,1.25,56.0,30.44,87.0,78.48,3.37,06:16:00,18:03:00
2022-10-11 18:30:26,1.24,56.0,30.44,87.0,74.99,2.25,06:16:00,18:03:00
2022-10-11 18:25:27,1.26,57.0,30.44,86.0,58.15,2.25,06:16:00,18:03:00
2022-10-11 18:20:20,1.25,57.0,30.44,85.0,20.56,2.25,06:16:00,18:03:00
2022-10-11 18:15:19,1.38,58.0,30.44,83.0,20.55,2.25,06:16:00,18:03:00
2022-10-11 18:10:20,2.41,58.0,30.44,81.0,20.55,0.0,06:16:00,18:03:00
2022-10-11 18:05:21,4.3,58.0,30.44,80.0,20.56,1.12,06:16:00,18:03:00
2022-10-11 18:00:18,6.47,58.0,30.44,80.0,20.56,0.0,06:16:00,18:03:00
2022-10-11 17:55:23,8.97,59.0,30.43,79.0,20.55,0.0,06:16:00,18:03:00
2022-10-11 17:50:25,12.26,59.0,30.43,80.0,20.55,1.12,06:16:00,18:03:00
2022-10-11 17:45:23,21.54,59.0,30.43,82.0,20.56,0.0,06:16:00,18:03:00
2022-10-11 17:40:18,24.32,59.0,30.43,84.0,20.56,0.0,06:16:00,18:03:00
2022-10-11 17:35:21,29.67,60.0,30.43,83.0,20.6,3.37,06:16:00,18:03:00
2022-10-11 17:30:26,53.47,60.0,30.43,77.0,9.12,2.25,06:16:00,18:03:00
2022-10-11 17:25:24,73.34,60.0,30.43,77.0,19.11,5.62,06:16:00,18:03:00
2022-10-11 17:20:19,95.16,60.0,30.43,74.0,36.77,0.0,06:16:00,18:03:00
2022-10-11 17:15:23,117.44,61.0,30.43,79.0,9.95,3.37,06:16:00,18:03:00
2022-10-11 17:10:20,141.26,61.0,30.42,78.0,41.91,1.12,06:16:00,18:03:00
2022-10-11 17:05:23,166.85,60.0,30.42,78.0,57.29,1.12,06:16:00,18:03:00
2022-10-11 17:00:18,193.66,60.0,30.42,83.0,153.2,3.37,06:16:00,18:03:00
2022-10-11 16:55:24,219.68,60.0,30.42,83.0,11.86,2.25,06:16:00,18:03:00
2022-10-11 16:50:22,250.2,60.0,30.42,83.0,88.11,0.0,06:16:00,18:03:00
2022-10-11 16:45:19,276.51,60.0,30.42,83.0,19.07,4.5,06:16:00,18:03:00
2022-10-11 16:40:19,299.96,60.0,30.42,81.0,37.53,6.75,06:16:00,18:03:00
2022-10-11 16:35:19,319.88,60.0,30.42,81.0,30.98,9.0,06:16:00,18:03:00
2022-10-11 16:30:22,340.79,61.0,30.42,80.0,14.17,3.37,06:16:00,18:03:00
2022-10-11 16:25:19,361.76,61.0,30.41,79.0,45.46,7.87,06:16:00,18:03:00
2022-10-11 16:20:18,385.1,61.0,30.41,79.0,17.65,5.62,06:16:00,18:03:00
2022-10-11 16:15:21,404.01,61.0,30.41,78.0,44.43,3.37,06:16:00,18:03:00
2022-10-11 16:10:21,433.41,61.0,30.41,78.0,20.67,10.12,06:16:00,18:03:00
2022-10-11 16:05:22,449.58,61.0,30.41,77.0,7.77,5.62,06:16:00,18:03:00
2022-10-11 16:00:18,467.77,62.0,30.41,77.0,46.33,3.37,06:16:00,18:03:00
2022-10-11 15:55:22,492.85,62.0,30.41,76.0,38.26,7.87,06:16:00,18:03:00
2022-10-11 15:50:22,513.74,62.0,30.41,78.0,18.13,4.5,06:16:00,18:03:00
2022-10-11 15:45:21,533.9,62.0,30.41,77.0,359.3,5.62,06:16:00,18:03:00
2022-10-11 15:40:20,550.0,62.0,30.41,76.0,32.37,3.37,06:16:00,18:03:00
2022-10-11 15:35:23,570.81,61.0,30.41,77.0,95.69,2.25,06:16:00,18:03:00
2022-10-11 15:30:21,597.72,61.0,30.41,78.0,101.84,1.12,06:16:00,18:03:00
2022-10-11 15:25:18,611.59,61.0,30.41,79.0,75.47,4.5,06:16:00,18:03:00
2022-10-11 15:20:19,647.7,60.0,30.41,81.0,60.24,5.62,06:16:00,18:03:00
2022-10-11 15:15:22,666.39,60.0,30.41,82.0,73.52,6.75,06:16:00,18:03:00
2022-10-11 15:10:24,719.26,60.0,30.41,83.0,24.87,2.25,06:16:00,18:03:00
2022-10-11 15:05:19,525.79,59.0,30.41,84.0,48.31,5.62,06:16:00,18:03:00
2022-10-11 15:00:21,909.72,59.0,30.41,84.0,24.31,5.62,06:16:00,18:03:00
2022-10-11 14:55:24,549.91,59.0,30.41,86.0,0.11,5.62,06:16:00,18:03:00
2022-10-11 14:50:25,771.73,59.0,30.41,84.0,26.12,4.5,06:16:00,18:03:00
2022-10-11 14:45:19,353.87,60.0,30.41,82.0,343.67,4.5,06:16:00,18:03:00
2022-10-11 14:40:19,914.9,60.0,30.41,81.0,10.86,2.25,06:16:00,18:03:00
2022-10-11 14:35:27,258.05,60.0,30.41,81.0,356.39,5.62,06:16:00,18:03:00
2022-10-11 14:30:21,821.42,60.0,30.41,76.0,199.91,7.87,06:16:00,18:03:00
2022-10-11 14:25:19,846.16,60.0,30.41,77.0,1.81,9.0,06:16:00,18:03:00
2022-10-11 14:20:23,837.51,61.0,30.41,77.0,359.93,10.12,06:16:00,18:03:00
2022-10-11 14:15:22,839.12,61.0,30.41,77.0,359.93,6.75,06:16:00,18:03:00
2022-10-11 14:10:21,849.27,61.0,30.41,77.0,14.31,5.62,06:16:00,18:03:00
2022-10-11 14:05:22,873.28,61.0,30.41,78.0,336.48,4.5,06:16:00,18:03:00
2022-10-11 14:00:20,727.91,61.0,30.41,77.0,55.46,4.5,06:16:00,18:03:00
2022-10-11 13:55:21,917.09,61.0,30.41,80.0,336.07,2.25,06:16:00,18:03:00
2022-10-11 13:50:21,935.07,61.0,30.41,80.0,35.05,3.37,06:16:00,18:03:00
2022-10-11 13:45:23,923.73,61.0,30.41,80.0,14.62,3.37,06:16:00,18:03:00
2022-10-11 13:40:20,927.89,61.0,30.41,81.0,54.28,7.87,06:16:00,18:03:00
2022-10-11 13:35:19,925.22,61.0,30.41,82.0,30.34,7.87,06:16:00,18:03:00
2022-10-11 13:30:22,932.64,60.0,30.41,82.0,15.91,6.75,06:16:00,18:03:00
2022-10-11 13:25:18,941.5,60.0,30.42,83.0,6.96,4.5,06:16:00,18:03:00
2022-10-11 13:20:23,950.18,59.0,30.42,84.0,38.2,4.5,06:16:00,18:03:00
2022-10-11 13:15:25,952.73,59.0,30.42,85.0,29.02,4.5,06:16:00,18:03:00
2022-10-11 13:10:20,980.45,59.0,30.42,84.0,66.3,6.75,06:16:00,18:03:00
2022-10-11 13:05:20,977.89,59.0,30.42,83.0,38.07,5.62,06:16:00,18:03:00
2022-10-11 13:00:19,996.29,59.0,30.42,84.0,38.18,6.75,06:16:00,18:03:00
2022-10-11 12:55:22,931.92,59.0,30.43,84.0,47.78,7.87,06:16:00,18:03:00
2022-10-11 12:50:18,926.91,59.0,30.43,83.0,262.51,14.62,06:16:00,18:03:00
2022-10-11 12:45:19,461.97,60.0,30.43,84.0,64.89,6.75,06:16:00,18:03:00
2022-10-11 12:40:18,1129.92,59.0,30.43,86.0,67.53,6.75,06:16:00,18:03:00
2022-10-11 12:35:21,860.51,59.0,30.43,86.0,34.98,2.25,06:16:00,18:03:00
2022-10-11 12:30:21,523.21,59.0,30.43,84.0,353.72,4.5,06:16:00,18:03:00
2022-10-11 12:25:18,1275.05,60.0,30.43,83.0,37.2,6.75,06:16:00,18:03:00
2022-10-11 12:20:22,1081.87,60.0,30.43,81.0,63.46,2.25,06:16:00,18:03:00
2022-10-11 12:15:19,1005.47,60.0,30.44,82.0,22.83,7.87,06:16:00,18:03:00
2022-10-11 12:10:23,1011.55,60.0,30.44,80.0,355.62,4.5,06:16:00,18:03:00
2022-10-11 12:05:23,1015.27,59.0,30.44,84.0,116.87,3.37,06:16:00,18:03:00
2022-10-11 12:00:24,997.91,59.0,30.44,81.0,2.57,9.0,06:16:00,18:03:00
2022-10-11 11:55:21,999.64,60.0,30.44,81.0,0.12,7.87,06:16:00,18:03:00
2022-10-11 11:50:21,1000.81,59.0,30.44,85.0,349.44,6.75,06:16:00,18:03:00
2022-10-11 11:45:19,988.51,59.0,30.44,81.0,339.03,1.12,06:16:00,18:03:00
2022-10-11 11:40:23,1001.76,59.0,30.45,84.0,4.46,6.75,06:16:00,18:03:00
2022-10-11 11:35:21,679.77,59.0,30.45,87.0,359.93,7.87,06:16:00,18:03:00
2022-10-11 11:30:19,1120.79,58.0,30.45,86.0,0.11,7.87,06:16:00,18:03:00
2022-10-11 11:25:24,1069.41,58.0,30.44,86.0,84.1,3.37,06:16:00,18:03:00
2022-10-11 11:20:24,1002.79,58.0,30.45,88.0,1.77,6.75,06:16:00,18:03:00
2022-10-11 11:15:23,987.95,59.0,30.45,86.0,8.69,4.5,06:16:00,18:03:00
2022-10-11 11:10:19,986.5,59.0,30.45,88.0,348.09,4.5,06:16:00,18:03:00
2022-10-11 11:05:25,766.98,59.0,30.45,87.0,40.85,2.25,06:16:00,18:03:00
2022-10-11 11:00:20,950.18,59.0,30.45,85.0,26.35,5.62,06:16:00,18:03:00
2022-10-11 10:55:25,939.32,59.0,30.45,84.0,25.23,5.62,06:16:00,18:03:00
2022-10-11 10:50:20,934.03,59.0,30.45,84.0,59.23,7.87,06:16:00,18:03:00
2022-10-11 10:45:20,924.71,59.0,30.45,82.0,348.15,7.87,06:16:00,18:03:00
2022-10-11 10:40:19,918.63,59.0,30.45,80.0,45.56,9.0,06:16:00,18:03:00
2022-10-11 10:35:20,906.92,59.0,30.45,82.0,358.53,5.62,06:16:00,18:03:00
2022-10-11 10:30:21,900.67,59.0,30.46,83.0,34.07,7.87,06:16:00,18:03:00
2022-10-11 10:25:19,892.25,59.0,30.46,84.0,20.57,6.75,06:16:00,18:03:00
2022-10-11 10:20:21,879.67,60.0,30.45,86.0,45.43,5.62,06:16:00,18:03:00
2022-10-11 10:15:20,867.74,60.0,30.46,86.0,354.68,9.0,06:16:00,18:03:00
2022-10-11 10:10:23,857.34,59.0,30.46,87.0,0.52,5.62,06:16:00,18:03:00
2022-10-11 10:05:23,844.51,59.0,30.46,87.0,38.44,4.5,06:16:00,18:03:00
2022-10-11 10:00:24,831.77,58.0,30.46,87.0,47.28,3.37,06:16:00,18:03:00
2022-10-11 09:55:19,818.04,58.0,30.46,86.0,44.17,3.37,06:16:00,18:03:00
2022-10-11 09:50:19,806.35,58.0,30.45,88.0,55.71,4.5,06:16:00,18:03:00
2022-10-11 09:45:21,799.12,58.0,30.45,87.0,31.18,2.25,06:16:00,18:03:00
2022-10-11 09:40:24,778.36,58.0,30.46,84.0,27.83,6.75,06:16:00,18:03:00
2022-10-11 09:35:18,763.58,58.0,30.46,80.0,24.91,5.62,06:16:00,18:03:00
2022-10-11 09:30:23,750.69,58.0,30.46,70.0,30.67,6.75,06:16:00,18:03:00
2022-10-11 09:25:26,735.43,58.0,30.46,66.0,15.19,5.62,06:16:00,18:03:00
2022-10-11 09:20:22,718.84,58.0,30.46,67.0,2.22,2.25,06:16:00,18:03:00
2022-10-11 09:15:21,703.04,58.0,30.46,66.0,21.99,5.62,06:16:00,18:03:00
2022-10-11 09:10:25,687.66,59.0,30.46,65.0,2.02,6.75,06:16:00,18:03:00
2022-10-11 09:05:20,670.3,59.0,30.46,62.0,112.4,5.62,06:16:00,18:03:00
2022-10-11 09:00:19,650.86,59.0,30.46,65.0,61.81,2.25,06:16:00,18:03:00
2022-10-11 08:55:21,633.52,58.0,30.46,66.0,45.44,3.37,06:16:00,18:03:00
2022-10-11 08:50:22,619.43,59.0,30.46,64.0,50.68,6.75,06:16:00,18:03:00
2022-10-11 08:45:22,601.22,59.0,30.45,66.0,25.87,4.5,06:16:00,18:03:00
2022-10-11 08:40:19,582.14,58.0,30.45,65.0,49.81,1.12,06:16:00,18:03:00
2022-10-11 08:35:24,562.92,58.0,30.46,67.0,122.59,4.5,06:16:00,18:03:00
2022-10-11 08:30:20,543.13,58.0,30.45,65.0,78.39,4.5,06:16:00,18:03:00
2022-10-11 08:25:24,523.97,58.0,30.46,67.0,43.8,3.37,06:16:00,18:03:00
2022-10-11 08:20:21,505.7,58.0,30.45,68.0,59.79,4.5,06:16:00,18:03:00
2022-10-11 08:17:00,491.19,57.0,30.45,67.0,128.61,1.12,06:16:00,18:03:00
2022-10-11 08:10:19,455.15,57.0,30.45,67.0,66.07,0.0,06:16:00,18:03:00
2022-10-11 08:05:20,434.55,57.0,30.45,70.0,65.35,3.37,06:16:00,18:03:00
2022-10-11 08:00:23,416.16,56.0,30.45,73.0,76.77,3.37,06:16:00,18:03:00
2022-10-11 07:55:18,397.53,56.0,30.45,74.0,89.86,3.37,06:16:00,18:03:00
2022-10-11 07:50:18,378.66,55.0,30.45,76.0,156.64,4.5,06:16:00,18:03:00
2022-10-11 07:45:20,360.05,54.0,30.45,81.0,94.77,6.75,06:16:00,18:03:00
2022-10-11 07:40:28,342.23,53.0,30.45,85.0,122.87,4.5,06:16:00,18:03:00
2022-10-11 07:35:19,322.16,52.0,30.45,86.0,109.69,6.75,06:16:00,18:03:00
2022-10-11 07:30:19,301.77,51.0,30.44,88.0,148.92,6.75,06:16:00,18:03:00
2022-10-11 07:25:22,279.98,50.0,30.44,89.0,145.68,3.37,06:16:00,18:03:00
2022-10-11 07:20:24,233.0,50.0,30.44,89.0,117.72,2.25,06:16:00,18:03:00
2022-10-11 07:15:25,24.67,50.0,30.44,89.0,118.8,4.5,06:16:00,18:03:00
2022-10-11 07:10:19,22.92,49.0,30.44,91.0,122.89,6.75,06:16:00,18:03:00
2022-10-11 07:05:22,22.16,49.0,30.44,93.0,130.54,7.87,06:16:00,18:03:00
2022-10-11 07:00:23,21.36,49.0,30.43,96.0,130.54,4.5,06:16:00,18:03:00
2022-10-11 06:55:20,20.4,49.0,30.43,100.0,116.12,3.37,06:16:00,18:03:00
2022-10-11 06:50:26,19.51,50.0,30.43,101.0,127.51,2.25,06:16:00,18:03:00
2022-10-11 06:45:22,18.12,50.0,30.43,101.0,98.59,2.25,06:16:00,18:03:00
2022-10-11 06:40:24,16.67,50.0,30.43,101.0,136.1,5.62,06:16:00,18:03:00
2022-10-11 06:35:22,21.55,50.0,30.43,101.0,154.18,5.62,06:16:00,18:03:00
2022-10-11 06:30:20,17.72,50.0,30.43,101.0,172.51,6.75,06:16:00,18:03:00
2022-10-11 06:25:25,9.95,50.0,30.43,101.0,148.78,7.87,06:16:00,18:03:00
2022-10-11 06:20:20,8.08,50.0,30.43,102.0,165.85,6.75,06:16:00,18:03:00
2022-10-11 06:15:20,4.73,50.0,30.43,102.0,144.56,6.75,06:16:00,18:03:00
2022-10-11 06:10:22,3.04,50.0,30.43,102.0,158.21,3.37,06:16:00,18:03:00
2022-10-11 06:05:20,1.8,50.0,30.43,102.0,156.05,4.5,06:16:00,18:03:00
2022-10-11 06:00:21,1.25,51.0,30.43,102.0,184.13,3.37,06:16:00,18:03:00
2022-10-11 05:55:19,1.23,51.0,30.43,102.0,104.3,3.37,06:16:00,18:03:00
2022-10-11 05:50:23,1.24,51.0,30.43,102.0,125.12,5.62,06:16:00,18:03:00
2022-10-11 05:45:20,1.27,51.0,30.43,102.0,157.09,4.5,06:16:00,18:03:00
2022-10-11 05:40:23,1.22,51.0,30.42,102.0,111.82,1.12,06:16:00,18:03:00
2022-10-11 05:35:20,1.26,51.0,30.42,102.0,108.43,3.37,06:16:00,18:03:00
2022-10-11 05:30:23,1.19,51.0,30.42,102.0,147.59,4.5,06:16:00,18:03:00
2022-10-11 05:25:22,1.25,51.0,30.42,102.0,138.19,1.12,06:16:00,18:03:00
2022-10-11 05:20:21,1.27,51.0,30.42,102.0,167.28,6.75,06:16:00,18:03:00
2022-10-11 05:15:22,1.26,51.0,30.42,102.0,146.63,4.5,06:16:00,18:03:00
2022-10-11 05:10:19,1.22,51.0,30.42,102.0,159.43,7.87,06:16:00,18:03:00
2022-10-11 05:05:26,1.2,51.0,30.41,102.0,144.89,3.37,06:16:00,18:03:00
2022-10-11 05:00:18,1.2,52.0,30.41,102.0,171.84,2.25,06:16:00,18:03:00
2022-10-11 04:55:21,1.23,52.0,30.41,102.0,78.7,3.37,06:16:00,18:03:00
2022-10-11 04:50:19,1.24,52.0,30.41,102.0,31.66,4.5,06:16:00,18:03:00
2022-10-11 04:45:21,1.24,52.0,30.41,102.0,103.61,3.37,06:16:00,18:03:00
2022-10-11 04:40:21,1.23,51.0,30.41,102.0,87.45,2.25,06:16:00,18:03:00
2022-10-11 04:35:19,1.21,51.0,30.4,102.0,123.39,4.5,06:16:00,18:03:00
2022-10-11 04:30:23,1.22,51.0,30.4,102.0,107.73,5.62,06:16:00,18:03:00
2022-10-11 04:25:21,1.24,51.0,30.4,102.0,153.57,5.62,06:16:00,18:03:00
2022-10-11 04:20:19,1.22,51.0,30.4,102.0,286.77,6.75,06:16:00,18:03:00
2022-10-11 04:15:22,1.21,51.0,30.4,102.0,126.28,10.12,06:16:00,18:03:00
2022-10-11 04:10:25,1.28,51.0,30.4,101.0,126.84,5.62,06:16:00,18:03:00
2022-10-11 04:05:21,1.23,51.0,30.4,101.0,142.67,5.62,06:16:00,18:03:00
2022-10-11 04:00:23,1.22,51.0,30.4,101.0,148.18,3.37,06:16:00,18:03:00
2022-10-11 03:55:22,1.23,51.0,30.4,101.0,126.65,6.75,06:16:00,18:03:00
2022-10-11 03:50:21,1.2,51.0,30.4,101.0,148.04,3.37,06:16:00,18:03:00
2022-10-11 03:45:19,1.29,52.0,30.4,101.0,91.37,3.37,06:16:00,18:03:00
2022-10-11 03:40:24,1.24,52.0,30.4,101.0,106.0,5.62,06:16:00,18:03:00
2022-10-11 03:35:20,1.24,52.0,30.4,101.0,91.91,3.37,06:16:00,18:03:00
2022-10-11 03:30:19,1.23,52.0,30.4,101.0,84.72,1.12,06:16:00,18:03:00
2022-10-11 03:25:25,1.21,52.0,30.4,101.0,131.29,4.5,06:16:00,18:03:00
2022-10-11 03:20:19,1.23,52.0,30.4,101.0,140.35,4.5,06:16:00,18:03:00
2022-10-11 03:15:20,1.23,52.0,30.4,101.0,137.63,4.5,06:16:00,18:03:00
2022-10-11 03:10:21,1.24,52.0,30.4,101.0,136.15,4.5,06:16:00,18:03:00
2022-10-11 03:05:20,1.24,52.0,30.4,101.0,150.19,2.25,06:16:00,18:03:00
2022-10-11 03:00:23,1.25,52.0,30.4,101.0,94.2,2.25,06:16:00,18:03:00
2022-10-11 02:55:20,1.27,52.0,30.4,101.0,104.77,3.37,06:16:00,18:03:00
2022-10-11 02:50:21,1.25,52.0,30.4,101.0,68.66,1.12,06:16:00,18:03:00
2022-10-11 02:45:20,1.23,52.0,30.41,101.0,64.99,9.0,06:16:00,18:03:00
2022-10-11 02:40:19,1.24,52.0,30.41,101.0,130.09,1.12,06:16:00,18:03:00
2022-10-11 02:35:24,1.22,52.0,30.41,101.0,106.78,4.5,06:16:00,18:03:00
2022-10-11 02:30:21,1.25,52.0,30.4,101.0,145.93,10.12,06:16:00,18:03:00
2022-10-11 02:20:24,1.26,52.0,30.4,101.0,109.19,3.37,06:16:00,18:03:00
2022-10-11 02:15:23,1.23,52.0,30.4,101.0,99.16,1.12,06:16:00,18:03:00
2022-10-11 02:10:20,1.26,52.0,30.4,101.0,82.32,5.62,06:16:00,18:03:00
2022-10-11 02:05:21,1.24,52.0,30.4,101.0,73.67,3.37,06:16:00,18:03:00
2022-10-11 02:00:23,1.26,52.0,30.4,101.0,83.8,2.25,06:16:00,18:03:00
2022-10-11 01:55:22,1.24,52.0,30.4,101.0,34.07,2.25,06:16:00,18:03:00
2022-10-11 01:50:24,1.2,52.0,30.4,101.0,11.51,3.37,06:16:00,18:03:00
2022-10-11 01:45:20,1.2,52.0,30.4,101.0,135.4,7.87,06:16:00,18:03:00
2022-10-11 01:40:26,1.22,52.0,30.41,101.0,182.17,6.75,06:16:00,18:03:00
2022-10-11 01:35:19,1.24,52.0,30.41,101.0,131.11,6.75,06:16:00,18:03:00
2022-10-11 01:30:22,1.24,52.0,30.41,101.0,130.71,4.5,06:16:00,18:03:00
2022-10-11 01:25:22,1.25,52.0,30.41,101.0,99.42,4.5,06:16:00,18:03:00
2022-10-11 01:20:26,1.22,52.0,30.41,101.0,128.43,3.37,06:16:00,18:03:00
2022-10-11 01:15:27,1.19,52.0,30.41,101.0,124.59,7.87,06:16:00,18:03:00
2022-10-11 01:10:18,1.24,52.0,30.41,101.0,141.52,2.25,06:16:00,18:03:00
2022-10-11 01:05:23,1.23,52.0,30.41,101.0,123.15,2.25,06:16:00,18:03:00
2022-10-11 01:00:22,1.24,52.0,30.41,101.0,159.25,5.62,06:16:00,18:03:00
2022-10-11 00:55:20,1.24,52.0,30.41,100.0,168.64,4.5,06:16:00,18:03:00
2022-10-11 00:50:26,1.17,51.0,30.42,100.0,146.37,5.62,06:16:00,18:03:00
2022-10-11 00:45:24,1.26,51.0,30.42,100.0,150.8,3.37,06:16:00,18:03:00
2022-10-11 00:40:19,1.23,51.0,30.42,100.0,124.93,5.62,06:16:00,18:03:00
2022-10-11 00:35:19,1.25,51.0,30.42,100.0,156.0,4.5,06:16:00,18:03:00
2022-10-11 00:30:18,1.23,51.0,30.42,100.0,151.98,4.5,06:16:00,18:03:00
2022-10-11 00:25:26,1.26,51.0,30.42,100.0,162.55,7.87,06:16:00,18:03:00
2022-10-11 00:20:24,1.23,51.0,30.42,100.0,150.66,5.62,06:16:00,18:03:00
2022-10-11 00:00:21,1.25,51.0,30.42,99.0,188.69,4.5,06:16:00,18:03:00
2022-10-10 23:55:23,1.25,51.0,30.42,99.0,152.61,5.62,06:16:00,18:03:00
2022-10-10 23:50:19,1.25,50.0,30.42,99.0,169.84,6.75,06:16:00,18:03:00
2022-10-10 23:45:25,1.24,50.0,30.42,98.0,191.5,7.87,06:16:00,18:03:00
2022-10-10 23:40:22,1.22,50.0,30.42,98.0,165.16,7.87,06:16:00,18:03:00
2022-10-10 23:35:24,1.23,50.0,30.42,97.0,152.18,6.75,06:16:00,18:03:00
2022-10-10 23:30:21,1.21,49.0,30.43,96.0,150.67,3.37,06:16:00,18:03:00
2022-10-10 23:25:23,1.26,49.0,30.43,96.0,125.46,2.25,06:16:00,18:03:00
2022-10-10 23:20:28,1.27,49.0,30.43,96.0,164.03,4.5,06:16:00,18:03:00
2022-10-10 23:15:20,1.22,49.0,30.43,97.0,157.48,10.12,06:16:00,18:03:00
2022-10-10 23:10:20,1.23,49.0,30.43,97.0,192.79,6.75,06:16:00,18:03:00
2022-10-10 23:05:24,1.24,49.0,30.43,97.0,162.79,9.0,06:16:00,18:03:00
2022-10-10 23:00:19,1.23,49.0,30.43,97.0,148.34,9.0,06:16:00,18:03:00
